							
961	회	11	20	29	31	33	42
960	회	2	18	24	30	32	45
959	회	1	14	15	24	40	41
958	회	2	9	10	16	35	37
957	회	4	15	24	35	36	40
956	회	10	11	20	21	25	41
955	회	4	9	23	26	29	33
954	회	1	9	26	28	30	41
953	회	7	9	22	27	37	42
952	회	4	12	22	24	33	41
951	회	2	12	30	31	39	43
950	회	3	4	15	22	28	40
949	회	14	21	35	36	40	44
948	회	13	18	30	31	38	41
947	회	3	8	17	20	27	35
946	회	9	18	19	30	34	40
945	회	9	10	15	30	33	37
944	회	2	13	16	19	32	33
943	회	1	8	13	36	44	45
942	회	10	12	18	35	42	43
941	회	12	14	25	27	39	40
940	회	3	15	20	22	24	41
939	회	4	11	28	39	42	45
938	회	4	8	10	16	31	36
937	회	2	10	13	22	29	40
936	회	7	11	13	17	18	29
935	회	4	10	20	32	38	44
934	회	1	3	30	33	36	39
933	회	23	27	29	31	36	45
932	회	1	6	15	36	37	38
931	회	14	15	23	25	35	43
930	회	8	21	25	38	39	44
929	회	7	9	12	15	19	23
928	회	3	4	10	20	28	44
927	회	4	15	22	38	41	43
926	회	10	16	18	20	25	31
925	회	13	24	32	34	39	42
924	회	3	11	34	42	43	44
923	회	3	17	18	23	36	41
922	회	2	6	13	17	27	43
921	회	5	7	12	22	28	41
920	회	2	3	26	33	34	43
919	회	9	14	17	18	42	44
918	회	7	11	12	31	33	38
917	회	1	3	23	24	27	43
916	회	6	21	22	32	35	36
915	회	2	6	11	13	22	37
914	회	16	19	24	33	42	44
913	회	6	14	16	21	27	37
912	회	5	8	18	21	22	38
911	회	4	5	12	14	32	42
910	회	1	11	17	27	35	39
909	회	7	24	29	30	34	35
908	회	3	16	21	22	23	44
907	회	21	27	29	38	40	44
906	회	2	5	14	28	31	32
905	회	3	4	16	27	38	40
904	회	2	6	8	26	43	45
903	회	2	15	16	21	22	28
902	회	7	19	23	24	36	39
901	회	5	18	20	23	30	34
900	회	7	13	16	18	35	38
899	회	8	19	20	21	33	39
898	회	18	21	28	35	37	42
897	회	6	7	12	22	26	36
896	회	5	12	25	26	38	45
895	회	16	26	31	38	39	41
894	회	19	32	37	40	41	43
893	회	1	15	17	23	25	41
892	회	4	9	17	18	26	42
891	회	9	13	28	31	39	41
890	회	1	4	14	18	29	37
889	회	3	13	29	38	39	42
888	회	3	7	12	31	34	38
887	회	8	14	17	27	36	45
886	회	19	23	28	37	42	45
885	회	1	3	24	27	39	45
884	회	4	14	23	28	37	45
883	회	9	18	32	33	37	44
882	회	18	34	39	43	44	45
881	회	4	18	20	26	27	32
880	회	7	17	19	23	24	45
879	회	1	4	10	14	15	35
878	회	2	6	11	16	25	31
877	회	5	17	18	22	23	43
876	회	5	16	21	26	34	42
875	회	19	22	30	34	39	44
874	회	1	15	19	23	28	42
873	회	3	5	12	13	33	39
872	회	2	4	30	32	33	43
871	회	2	6	12	26	30	34
870	회	21	25	30	32	40	42
869	회	2	6	20	27	37	39
868	회	12	17	28	41	43	44
867	회	14	17	19	22	24	40
866	회	9	15	29	34	37	39
865	회	3	15	22	32	33	45
864	회	3	7	10	13	25	36
863	회	16	21	28	35	39	43
862	회	10	34	38	40	42	43
861	회	11	17	19	21	22	25
860	회	4	8	18	25	27	32
859	회	8	22	35	38	39	41
858	회	9	13	32	38	39	43
857	회	6	10	16	28	34	38
856	회	10	24	40	41	43	44
855	회	8	15	17	19	43	44
854	회	20	25	31	32	36	43
853	회	2	8	23	26	27	44
852	회	11	17	28	30	33	35
851	회	14	18	22	26	31	44
850	회	16	20	24	28	36	39
849	회	5	13	17	29	34	39
848	회	1	2	16	22	38	39
847	회	12	16	26	28	30	42
846	회	5	18	30	41	43	45
845	회	1	16	29	33	40	45
844	회	7	8	13	15	33	45
843	회	19	21	30	33	34	42
842	회	14	26	32	36	39	42
841	회	5	11	14	30	33	38
840	회	2	4	11	28	29	43
839	회	3	9	11	12	13	19
838	회	9	14	17	33	36	38
837	회	2	25	28	30	33	45
836	회	1	9	11	14	26	28
835	회	9	10	13	28	38	45
834	회	6	8	18	35	42	43
833	회	12	18	30	39	41	42
832	회	13	14	19	26	40	43
831	회	3	10	16	19	31	39
830	회	5	6	16	18	37	38
829	회	4	5	31	35	43	45
828	회	4	7	13	29	31	39
827	회	5	11	12	29	33	44
826	회	13	16	24	25	33	36
825	회	8	15	21	31	33	38
824	회	7	9	24	29	34	38
823	회	12	18	24	26	39	40
822	회	9	18	20	24	27	36
821	회	1	12	13	24	29	44
820	회	10	21	22	30	35	42
819	회	16	25	33	38	40	45
818	회	14	15	25	28	29	30
817	회	3	9	12	13	25	43
816	회	12	18	19	29	31	39
815	회	17	21	25	26	27	36
814	회	2	21	28	38	42	45
813	회	11	30	34	35	42	44
812	회	1	3	12	14	16	43
811	회	8	11	19	21	36	45
810	회	5	10	13	21	39	43
809	회	6	11	15	17	23	40
808	회	15	21	31	32	41	43
807	회	6	10	18	25	34	35
806	회	14	20	23	31	37	38
805	회	3	12	13	18	31	32
804	회	1	10	13	26	32	36
803	회	5	9	14	26	30	43
802	회	10	11	12	18	24	42
801	회	17	25	28	37	43	44
800	회	1	4	10	12	28	45
799	회	12	17	23	34	42	45
798	회	2	10	14	22	32	36
797	회	5	22	31	32	39	45
796	회	1	21	26	36	40	41
795	회	3	10	13	26	34	38
794	회	6	7	18	19	30	38
793	회	10	15	21	35	38	43
792	회	2	7	19	25	29	36
791	회	2	10	12	31	33	42
790	회	3	8	19	27	30	41
789	회	2	6	7	12	19	45
788	회	2	10	11	19	35	39
787	회	5	6	13	16	27	28
786	회	12	15	16	20	24	30
785	회	4	6	15	25	26	33
784	회	3	10	23	24	31	39
783	회	14	15	16	17	38	45
782	회	6	18	31	34	38	45
781	회	11	16	18	19	24	39
780	회	15	17	19	21	27	45
779	회	6	12	19	24	34	41
778	회	6	21	35	36	37	41
777	회	6	12	17	21	34	37
776	회	8	9	18	21	28	40
775	회	11	12	29	33	38	42
774	회	12	15	18	28	34	42
773	회	8	12	19	21	31	35
772	회	5	6	11	14	21	41
771	회	6	10	17	18	21	29
770	회	1	9	12	23	39	43
769	회	5	7	11	16	41	45
768	회	7	27	29	30	38	44
767	회	5	15	20	31	34	42
766	회	9	30	34	35	39	41
765	회	1	3	8	12	42	43
764	회	7	22	24	31	34	36
763	회	3	8	16	32	34	43
762	회	1	3	12	21	26	41
761	회	4	7	11	24	42	45
760	회	10	22	27	31	42	43
759	회	9	33	36	40	42	43
758	회	5	9	12	30	39	43
757	회	6	7	11	17	33	44
756	회	10	14	16	18	27	28
755	회	13	14	26	28	30	36
754	회	2	8	17	24	29	31
753	회	2	17	19	24	37	41
752	회	4	16	20	33	40	43
751	회	3	4	16	20	28	44
750	회	1	2	15	19	24	36
749	회	12	14	24	26	34	45
748	회	3	10	13	22	31	32
747	회	7	9	12	14	23	28
746	회	3	12	33	36	42	45
745	회	1	2	3	9	12	23
744	회	10	15	18	21	34	41
743	회	15	19	21	34	41	44
742	회	8	10	13	36	37	40
741	회	5	21	27	34	44	45
740	회	4	8	9	16	17	19
739	회	7	22	29	33	34	35
738	회	23	27	28	38	42	43
737	회	13	15	18	24	27	41
736	회	2	11	17	18	21	27
735	회	5	10	13	27	37	41
734	회	6	16	37	38	41	45
733	회	11	24	32	33	35	40
732	회	2	4	5	17	27	32
731	회	2	7	13	25	42	45
730	회	4	10	14	15	18	22
729	회	11	17	21	26	36	45
728	회	3	6	10	30	34	37
727	회	7	8	10	19	21	31
726	회	1	11	21	23	34	44
725	회	6	7	19	21	41	43
724	회	2	8	33	35	37	41
723	회	20	30	33	35	36	44
722	회	12	14	21	30	39	43
721	회	1	28	35	41	43	44
720	회	1	12	29	34	36	37
719	회	4	8	13	19	20	43
718	회	4	11	20	23	32	39
717	회	2	11	19	25	28	32
716	회	2	6	13	16	29	30
715	회	2	7	27	33	41	44
714	회	1	7	22	33	37	40
713	회	2	5	15	18	19	23
712	회	17	20	30	31	33	45
711	회	11	15	24	35	37	45
710	회	3	4	9	24	25	33
709	회	10	18	30	36	39	44
708	회	2	10	16	19	34	45
707	회	2	12	19	24	39	44
706	회	3	4	6	10	28	30
705	회	1	6	17	22	28	45
704	회	1	4	8	23	33	42
703	회	10	28	31	33	41	44
702	회	3	13	16	24	26	29
701	회	3	10	14	16	36	38
700	회	11	23	28	29	30	44
699	회	4	5	8	16	21	29
698	회	3	11	13	21	33	37
697	회	2	5	8	11	33	39
696	회	1	7	16	18	34	38
695	회	4	18	26	33	34	38
694	회	7	15	20	25	33	43
693	회	1	6	11	28	34	42
692	회	3	11	14	15	32	36
691	회	15	27	33	35	43	45
690	회	24	25	33	34	38	39
689	회	7	17	19	30	36	38
688	회	5	15	22	23	34	35
687	회	1	8	10	13	28	42
686	회	7	12	15	24	25	43
685	회	6	7	12	28	38	40
684	회	1	11	15	17	25	39
683	회	6	13	20	27	28	40
682	회	17	23	27	35	38	43
681	회	21	24	27	29	43	44
680	회	4	10	19	29	32	42
679	회	3	5	7	14	26	34
678	회	4	5	6	12	25	37
677	회	12	15	24	36	41	44
676	회	1	8	17	34	39	45
675	회	1	8	11	15	18	45
674	회	9	10	14	25	27	31
673	회	7	10	17	29	33	44
672	회	8	21	28	31	36	45
671	회	7	9	10	13	31	35
670	회	11	18	26	27	40	41
669	회	7	8	20	29	33	38
668	회	12	14	15	24	27	32
667	회	15	17	25	37	42	43
666	회	2	4	6	11	17	28
665	회	5	6	11	17	38	44
664	회	10	20	33	36	41	44
663	회	3	5	8	19	38	42
662	회	5	6	9	11	15	37
661	회	2	3	12	20	27	38
660	회	4	9	23	33	39	44
659	회	7	18	19	27	29	42
658	회	8	19	25	28	32	36
657	회	10	14	19	39	40	43
656	회	3	7	14	16	31	40
655	회	7	37	38	39	40	44
654	회	16	21	26	31	36	43
653	회	5	6	26	27	38	39
652	회	3	13	15	40	41	44
651	회	11	12	16	26	29	44
650	회	3	4	7	11	31	41
649	회	3	21	22	33	41	42
648	회	13	19	28	37	38	43
647	회	5	16	21	23	24	30
646	회	2	9	24	41	43	45
645	회	1	4	16	26	40	41
644	회	5	13	17	23	28	36
643	회	15	24	31	32	33	40
642	회	8	17	18	24	39	45
641	회	11	18	21	36	37	43
640	회	14	15	18	21	26	35
639	회	6	15	22	23	25	32
638	회	7	18	22	24	31	34
637	회	3	16	22	37	38	44
636	회	6	7	15	16	20	31
635	회	11	13	25	26	29	33
634	회	4	10	11	12	20	27
633	회	9	12	19	20	39	41
632	회	15	18	21	32	35	44
631	회	1	2	4	23	31	34
630	회	8	17	21	24	27	31
629	회	19	28	31	38	43	44
628	회	1	7	12	15	23	42
627	회	2	9	22	25	31	45
626	회	13	14	26	33	40	43
625	회	3	6	7	20	21	39
624	회	1	7	19	26	27	35
623	회	7	13	30	39	41	45
622	회	9	15	16	21	28	34
621	회	1	2	6	16	19	42
620	회	2	16	17	32	39	45
619	회	6	8	13	30	35	40
618	회	8	16	25	30	42	43
617	회	4	5	11	12	24	27
616	회	5	13	18	23	40	45
615	회	10	17	18	19	23	27
614	회	8	21	25	39	40	44
613	회	7	8	11	16	41	44
612	회	6	9	18	19	25	33
611	회	2	22	27	33	36	37
610	회	14	18	20	23	28	36
609	회	4	8	27	34	39	40
608	회	4	8	18	19	39	44
607	회	8	14	23	36	38	39
606	회	1	5	6	14	20	39
605	회	1	2	7	9	10	38
604	회	2	6	18	21	33	34
603	회	2	19	25	26	27	43
602	회	13	14	22	27	30	38
601	회	2	16	19	31	34	35
600	회	5	11	14	27	29	36
599	회	5	12	17	29	34	35
598	회	4	12	24	33	38	45
597	회	8	10	23	24	35	43
596	회	3	4	12	14	25	43
595	회	8	24	28	35	38	40
594	회	2	8	13	25	28	37
593	회	9	10	13	24	33	38
592	회	2	5	6	13	28	44
591	회	8	13	14	30	38	39
590	회	20	30	36	38	41	45
589	회	6	8	28	33	38	39
588	회	2	8	15	22	25	41
587	회	14	21	29	31	32	37
586	회	2	7	12	15	21	34
585	회	6	7	10	16	38	41
584	회	7	18	30	39	40	41
583	회	8	17	27	33	40	44
582	회	2	12	14	33	40	41
581	회	3	5	14	20	42	44
580	회	5	7	9	11	32	35
579	회	5	7	20	22	37	42
578	회	5	12	14	32	34	42
577	회	16	17	22	31	34	37
576	회	10	11	15	25	35	41
575	회	2	8	20	30	33	34
574	회	14	15	16	19	25	43
573	회	2	4	20	34	35	43
572	회	3	13	18	33	37	45
571	회	11	18	21	26	38	43
570	회	1	12	26	27	29	33
569	회	3	6	13	23	24	35
568	회	1	3	17	20	31	44
567	회	1	10	15	16	32	41
566	회	4	5	6	25	26	43
565	회	4	10	18	27	40	45
564	회	14	19	25	26	27	34
563	회	5	10	16	17	31	32
562	회	4	11	13	17	20	31
561	회	5	7	18	37	42	45
560	회	1	4	20	23	29	45
559	회	11	12	25	32	44	45
558	회	12	15	19	26	40	43
557	회	4	20	26	28	35	40
556	회	12	20	23	28	30	44
555	회	11	17	21	24	26	36
554	회	13	14	17	32	41	42
553	회	2	7	17	28	29	39
552	회	1	10	20	32	35	40
551	회	3	6	20	24	27	44
550	회	1	7	14	20	34	37
549	회	29	31	35	38	40	44
548	회	1	12	13	21	32	45
547	회	6	7	15	22	34	39
546	회	8	17	20	27	37	43
545	회	4	24	25	27	34	35
544	회	5	17	21	25	36	44
543	회	13	18	26	31	34	44
542	회	5	6	19	26	41	45
541	회	8	13	26	28	32	34
540	회	3	12	13	15	34	36
539	회	3	19	22	31	42	43
538	회	6	10	18	31	32	34
537	회	12	23	26	30	36	43
536	회	7	8	18	32	37	43
535	회	11	12	14	15	18	39
534	회	10	24	26	29	37	38
533	회	9	14	15	17	31	33
532	회	16	17	23	24	29	44
531	회	1	5	9	21	27	35
530	회	16	23	27	29	33	41
529	회	18	20	24	27	31	42
528	회	5	17	25	31	39	40
527	회	1	12	22	32	33	42
526	회	7	14	17	20	35	39
525	회	11	23	26	29	39	44
524	회	10	11	29	38	41	45
523	회	1	4	37	38	40	45
522	회	4	5	13	14	37	41
521	회	3	7	18	29	32	36
520	회	4	22	27	28	38	40
519	회	6	8	13	16	30	43
518	회	14	23	30	32	34	38
517	회	1	9	12	28	36	41
516	회	2	8	23	41	43	44
515	회	2	11	12	15	23	37
514	회	1	15	20	26	35	42
513	회	5	8	21	23	27	33
512	회	4	5	9	13	26	27
511	회	3	7	14	23	26	42
510	회	12	29	32	33	39	40
509	회	12	25	29	35	42	43
508	회	5	27	31	34	35	43
507	회	12	13	32	33	40	41
506	회	6	9	11	22	24	30
505	회	7	20	22	25	38	40
504	회	6	14	22	26	43	44
503	회	1	5	27	30	34	36
502	회	6	22	28	32	34	40
501	회	1	4	10	17	31	42
500	회	3	4	12	20	24	34
499	회	5	20	23	27	35	40
498	회	13	14	24	32	39	41
497	회	19	20	23	24	43	44
496	회	4	13	20	29	36	41
495	회	4	13	22	27	34	44
494	회	5	7	8	15	30	43
493	회	20	22	26	33	36	37
492	회	22	27	31	35	37	40
491	회	8	17	35	36	39	42
490	회	2	7	26	29	40	43
489	회	2	4	8	15	20	27
488	회	2	8	17	30	31	38
487	회	4	8	25	27	37	41
486	회	1	2	23	25	38	40
485	회	17	22	26	27	36	39
484	회	1	3	27	28	32	45
483	회	12	15	19	22	28	34
482	회	1	10	16	24	25	35
481	회	3	4	23	29	40	41
480	회	3	5	10	17	30	31
479	회	8	23	25	27	35	44
478	회	18	29	30	37	39	43
477	회	14	25	29	32	33	45
476	회	9	12	13	15	37	38
475	회	1	9	14	16	21	29
474	회	4	13	18	31	33	45
473	회	8	13	20	22	23	36
472	회	16	25	26	31	36	43
471	회	6	13	29	37	39	41
470	회	10	16	20	39	41	42
469	회	4	21	22	34	37	38
468	회	8	13	15	28	37	43
467	회	2	12	14	17	24	40
466	회	4	10	13	23	32	44
465	회	1	8	11	13	22	38
464	회	6	12	15	34	42	44
463	회	23	29	31	33	34	44
462	회	3	20	24	32	37	45
461	회	11	18	26	31	37	40
460	회	8	11	28	30	43	45
459	회	4	6	10	14	25	40
458	회	4	9	10	32	36	40
457	회	8	10	18	23	27	40
456	회	1	7	12	18	23	27
455	회	4	19	20	26	30	35
454	회	13	25	27	34	38	41
453	회	12	24	33	38	40	42
452	회	8	10	18	30	32	34
451	회	12	15	20	24	30	38
450	회	6	14	19	21	23	31
449	회	3	10	20	26	35	43
448	회	3	7	13	27	40	41
447	회	2	7	8	9	17	33
446	회	1	11	12	14	26	35
445	회	13	20	21	30	39	45
444	회	11	13	23	35	43	45
443	회	4	6	10	19	20	44
442	회	25	27	29	36	38	40
441	회	1	23	28	30	34	35
440	회	10	22	28	34	36	44
439	회	17	20	30	31	37	40
438	회	6	12	20	26	29	38
437	회	11	16	29	38	41	44
436	회	9	14	20	22	33	34
435	회	8	16	26	30	38	45
434	회	3	13	20	24	33	37
433	회	19	23	29	33	35	43
432	회	2	3	5	11	27	39
431	회	18	22	25	31	38	45
430	회	1	3	16	18	30	34
429	회	3	23	28	34	39	42
428	회	12	16	19	22	37	40
427	회	6	7	15	24	28	30
426	회	4	17	18	27	39	43
425	회	8	10	14	27	33	38
424	회	10	11	26	31	34	44
423	회	1	17	27	28	29	40
422	회	8	15	19	21	34	44
421	회	6	11	26	27	28	44
420	회	4	9	10	29	31	34
419	회	2	11	13	14	28	30
418	회	11	13	15	26	28	34
417	회	4	5	14	20	22	43
416	회	5	6	8	11	22	26
415	회	7	17	20	26	30	40
414	회	2	14	15	22	23	44
413	회	2	9	15	23	34	40
412	회	4	7	39	41	42	45
411	회	11	14	22	35	37	39
410	회	1	3	18	32	40	41
409	회	6	9	21	31	32	40
408	회	9	20	21	22	30	37
407	회	6	7	13	16	24	25
406	회	7	12	21	24	27	36
405	회	1	2	10	25	26	44
404	회	5	20	21	24	33	40
403	회	10	14	22	24	28	37
402	회	5	9	15	19	22	36
401	회	6	12	18	31	38	43
400	회	9	21	27	34	41	43
399	회	1	2	9	17	19	42
398	회	10	15	20	23	42	44
397	회	12	13	17	22	25	33
396	회	18	20	31	34	40	45
395	회	11	15	20	26	31	35
394	회	1	13	20	22	25	28
393	회	9	16	28	40	41	43
392	회	1	3	7	8	24	42
391	회	10	11	18	22	28	39
390	회	16	17	28	37	39	40
389	회	7	16	18	20	23	26
388	회	1	8	9	17	29	32
387	회	1	26	31	34	40	43
386	회	4	7	10	19	31	40
385	회	7	12	19	21	29	32
384	회	11	22	24	32	36	38
383	회	4	15	28	33	37	40
382	회	10	15	22	24	27	42
381	회	1	5	10	12	16	20
380	회	1	2	8	17	26	37
379	회	6	10	22	31	35	40
378	회	5	22	29	31	34	39
377	회	6	22	29	37	43	45
376	회	1	11	13	24	28	40
375	회	4	8	19	25	27	45
374	회	11	13	15	17	25	34
373	회	15	26	37	42	43	45
372	회	8	11	14	16	18	21
371	회	7	9	15	26	27	42
370	회	16	18	24	42	44	45
369	회	17	20	35	36	41	43
368	회	11	21	24	30	39	45
367	회	3	22	25	29	32	44
366	회	5	12	19	26	27	44
365	회	5	15	21	25	26	30
364	회	2	5	7	14	16	40
363	회	11	12	14	21	32	38
362	회	2	3	22	27	30	40
361	회	5	10	16	24	27	35
360	회	4	16	23	25	35	40
359	회	1	10	19	20	24	40
358	회	1	9	10	12	21	40
357	회	10	14	18	21	36	37
356	회	2	8	14	25	29	45
355	회	5	8	29	30	35	44
354	회	14	19	36	43	44	45
353	회	11	16	19	22	29	36
352	회	5	16	17	20	26	41
351	회	5	25	27	29	34	36
350	회	1	8	18	24	29	33
349	회	5	13	14	20	24	25
348	회	3	14	17	20	24	31
347	회	3	8	13	27	32	42
346	회	5	13	14	22	44	45
